,image_path,image_id,question,answer,type,Tm,Tc,Ti
807,COCO_val2014_000000025433.jpg,25433,How many people can the bus hold?,100,irrelevant,,," Nero was not expected to become Emperor because his maternal uncle , Caligula , had begun his reign at the age of 24 with enough time to produce his own heir . Nero 's mother , Agrippina , lost favour with Caligula and was exiled in 39 after her husband 's death . Caligula seized Nero 's inheritance and sent him to be brought up by his less wealthy aunt , Domitia <unk> , who was the mother of Valeria <unk> , Claudius 's third wife . Caligula , his wife <unk> and their infant daughter Julia Drusilla were murdered on 24 January 41 . These events led Claudius , Caligula 's uncle , to become emperor . Claudius allowed Agrippina to return from exile . 
"
808,COCO_val2014_000000025453.jpg,25453,What color is the pickup truck?,blue,irrelevant,,," Because the orbit of the Moon is tilted only 5 ° from the ecliptic , the interior of this crater lies in perpetual darkness . Estimates of the area in permanent shadow were obtained from Earth @-@ based radar studies . Peaks along the rim of the crater are almost continually illuminated by sunlight , spending about 80 – 90 % of each lunar orbit exposed to the Sun . Continuously illuminated mountains have been termed peaks of eternal light and have been predicted to exist since the 1900s . 
"
809,COCO_val2014_000000025457.jpg,25457,What time is it?,12:50,irrelevant,,," As the morning passed , General Walker decided that the situation was most critical in the Naktong Bulge area of the US 2nd Division sector . There the North Koreans threatened Miryang and with it the entire Eighth Army position . At 11 : 00 Walker ordered US Marine Corps Brigadier General Edward A. Craig , commanding the 1st Provisional Marine Brigade , to prepare the marines to move at once . The marines made ready to depart for the Naktong Bulge at 13 : 30 . 
"
810,COCO_val2014_000000025467.jpg,25467,Do you think snowboarding is fun?,yes,irrelevant,,," The Heart of Ezra Greer is a 1917 American silent drama film produced by the Thanhouser Company and directed by Emile <unk> . The film focuses on Ezra Greer , a successful middle @-@ aged man who searches for his college age daughter , Mary . The wayward Mary was romanced and abandoned by Jack <unk> , later bearing his child . Once Ezra becomes broke he finds employment as the valet for Jack <unk> . After Jack 's engagement to a cabaret girl , Mary becomes upset and leaves her child at Jack 's home . Contrary to Jack 's wishes , Ezra keeps the child and Jack ultimately reveals that the child is his own . Ezra convinces Jack to make things right and Ezra convinces the cabaret girl to leave Jack . After a carriage accident in which the baby is injured , Ezra and Jack rush to the hospital and find Mary as a nurse crying over the child . The film ends with the marriage of Jack and Mary . The film was released by Pathé on October 7 , 1917 . The film was the final release from Thanhouser and was deemed to be an average film by most reviewers . Criticism for the film hinged on far @-@ fetched coincidences to drive the plot . The film is presumed lost . 
"
811,COCO_val2014_000000025508.jpg,25508,What color hair does the girl have?,brown,irrelevant,,," Lesnar later told a Minnesota radio show that he had "" three wonderful years "" in WWE , but had grown unhappy and always wanted to play pro football , adding that he did not want to be 40 years old and wondering if he could have "" made it "" in football . In an interview about the NFL , he stated : 
"
812,COCO_val2014_000000025517.jpg,25517,What is the color of the water?,blue,irrelevant,,," The German Imperial Navy ordered its first fifteen Type UB I boats on 15 October 1914 . Eight boats — numbered UB @-@ 1 to UB @-@ 8 — were ordered from Germaniawerft of Kiel , and seven boats — numbered UB @-@ 9 to U @-@ 15 — from AG Weser of Bremen . After two of the class , UB @-@ 1 and UB @-@ 15 , were sold in February 1915 to ally Austria @-@ Hungary ( becoming U @-@ 10 and U @-@ 11 in the Austro @-@ Hungarian Navy ) , the German Imperial Navy ordered UB @-@ 16 and UB @-@ 17 from Weser . A further three for Austria @-@ Hungary — U @-@ 15 , U @-@ 16 , and U @-@ 17 — had been ordered from Weser by April , bringing the total number constructed to 20 . 
"
813,COCO_val2014_000000025521.jpg,25521,What is the fruit wrapped in?,crepe,irrelevant,,," Amos was born in Macclesfield , Cheshire and was a member of the Crewe Alexandra academy until he was released at the age of 10 . While at Crewe , he also played for another local team , Bollington United , as a centre midfielder . One year later , Amos was playing for his local team against the team at the top of the table , and they needed to win the match to win the league . Amos ' team 's goalkeeper was injured during the game , and as the tallest on the team , Amos was put in goal ; however , he had also been the team 's regular penalty taker all season , so when they were awarded a penalty , he went all the way up the pitch to take the kick . He scored , and his team went on to win the game 3 – 2 , together with the league title . After the game , his parents told him that a Manchester United scout had been watching him and that he had been invited for trials . Amos joined Manchester United at the age of 11 . 
"
814,COCO_val2014_000000025529.jpg,25529,What toppings are on the bread?,lettuce and tomato,irrelevant,,," At the conclusion of the regular season , the Victoria Aces finished in first place with a 17 – 7 record , earning home @-@ field advantage for the three @-@ game championship series . South Australia hosted the three @-@ game semi @-@ final series against the New South Wales Patriots . Both teams finished with a 14 – 10 record . The Perth Heat ( 12 – 12 ) and Queensland Rams ( 3 – 21 ) both failed to qualify for the finals . 
"
815,COCO_val2014_000000025550.jpg,25550,What color is the traffic signal?,green,irrelevant,,," A handful of other sources also add a limited and varying perspective on Nero . Few surviving sources paint Nero in a favourable light . Some sources , though , portray him as a competent emperor who was popular with the Roman people , especially in the east . 
"
816,COCO_val2014_000000025551.jpg,25551,Is the person in the red shirt alive?,yes,irrelevant,,," Morris Dickstein of The New York Times was more critical of the book , calling it "" a misconceived and badly executed novel , a sideshow distraction from the serious business of thinking through the unspeakable horrors of the Nazi era . "" He described it as "" wearisome "" that is "" suffocate [ d ] "" by too much "" fine writing "" ( belles @-@ lettres ) . He also complained that the characters are lifeless , and while they each have detailed histories , they are only "" verbal figments "" that do not separate them from one another . Finally Dickstein noted that because almost all the points of Hitler 's speech are drawn from some of Steiner 's earlier works , he "" unwittingly creates sympathy for Hitler by making him old and pathetic yet also lucid and brilliant — at once absurdly harmless and unconvincingly dangerous . "" 
"
817,COCO_val2014_000000025560.jpg,25560,Is the television a flat screen?,yes,irrelevant,,," The result was a deal where Tiridates again became the Armenian king , but was crowned in Rome by Emperor Nero . In the future , the king of Armenia was to be a Parthian prince , but his appointment required approval from the Romans . Tiridates was forced to come to Rome and partake in ceremonies meant to display Roman dominance . 
"
818,COCO_val2014_000000025593.jpg,25593,What does this sign indicate?,pedestrian and bicycle crossing,irrelevant,,," A tropical disturbance persisted in the monsoon trough northwest of Pohnpei on June 7 , and moved westward without development due to wind shear . On June 11 , the shear decreased enough to allow the convection to organize , and the next day the JMA classified it as a tropical depression northeast of Palau . On June 13 , the JMA upgraded it to Tropical Storm Soudelor to the east of the Philippines , and PAGASA gave it the local name "" Egay "" . Soudelor moved to the northwest and later to the north , parallel to the eastern Philippines , and on June 17 , the JMA upgraded it to typhoon status . The storm rapidly intensified to the east of Taiwan as it developed a well @-@ defined eye , and while doing so passed over the Japanese island of Iriomote @-@ jima at around 2030 UTC on June 17 . At 0600 UTC on June 18 , the JTWC estimated peak 1 minute winds of 215 km / h ( 135 mph ) , while the JMA estimated peak 10 minute winds of 150 km / h ( 90 mph ) . Increased shear weakened the typhoon to tropical storm strengthen on June 19 , and later that day the JMA declared the storm as extratropical near the Oki Islands . The extratropical remnants of Soudelor continued to the northeast , crossing northern Japan on June 20 and dissipating on June 24 . 
"
819,COCO_val2014_000000025595.jpg,25595,Has the man worn a watch?,yes,irrelevant,,," On 1 January , 98 , at the start of his fourth consulship , Nerva suffered a stroke during a private audience . Shortly thereafter he was struck by a fever and died at his villa in the Gardens of Sallust , on 28 January . He was deified by the Senate , and his ashes were laid to rest in the Mausoleum of Augustus . 
"
820,COCO_val2014_000000025603.jpg,25603,Is the girl drinking soda pop?,no,irrelevant,,," Three of the La Venta heads were found in a line running east @-@ west in the northern Complex I ; all three faced northwards , away from the city centre . The other head was found in Complex B to the south of the Great Pyramid , in a plaza that included a number of other sculptures . The latter , the first of the La Venta heads to be discovered , was found during archaeological exploration of La Venta in 1925 ; the other three remained unknown to archaeologists until a local boy guided Matthew Stirling to them while he was excavating the first head in 1940 . They were located approximately 0 @.@ 9 kilometres ( 0 @.@ 56 mi ) to the north of Monument 1 . 
"
821,COCO_val2014_000000025609.jpg,25609,Are both people wearing glasses?,yes,irrelevant,,," Kershaw pitched 18 innings during his second trip to Jacksonville ( two starts and one seven inning relief appearance ) , winning two games . During this stretch , he allowed only two runs earned runs , lowering his ERA to 1 @.@ 91 . He was recalled on July 22 . 
"
822,COCO_val2014_000000025654.jpg,25654,Does the child like animals?,yes,irrelevant,,," In 1952 , the congregation constructed a one @-@ story synagogue building on an almost 1 acre ( 0 @.@ 40 ha ) property at <unk> Portland Street . Designed by architect and Holocaust @-@ survivor Heinrich <unk> ( H.H. ) <unk> , the building featured an interior courtyard that provided natural lighting , and "" a network of ceiling beams painted with symbols and shapes "" by <unk> . 
"
823,COCO_val2014_000000025660.jpg,25660,How many stories is this house?,2,irrelevant,,," Austrian Cavalry Division , Lieutenant Field Marshal Friedrich Karl Wilhelm , Fürst zu Hohenlohe , twenty @-@ two squadrons of cavalry . 
"
824,COCO_val2014_000000025668.jpg,25668,How many people are in the scene?,2,irrelevant,,," Sherdog Awards 
"
825,COCO_val2014_000000025685.jpg,25685,What is written on the tail fin of the plane?,coulson flying tankers,irrelevant,,," The surviving histories speak equally positively of Nerva 's brief reign , although none offer a substantial commentary on his policies . Both Cassius Dio and Aurelius Victor emphasize his wisdom and moderation , with Dio commending his decision to adopt Trajan as his heir . These views were later popularized by the 18th @-@ century historian Edward Gibbon in his History of the Decline and Fall of the Roman Empire . Gibbon considered Nerva the first of the Five Good Emperors , five successive rulers under whom the Roman Empire "" was governed by absolute power , under the guidance of wisdom and virtue "" from 96 until 180 . Nevertheless , even Gibbon notes that , compared to his successors , Nerva may have lacked the necessary qualifications for a successful reign : 
"
826,COCO_val2014_000000025708.jpg,25708,Is this a normal pasta dish?,yes,irrelevant,,," Temnospondyli ( from Greek <unk> ( <unk> , "" to cut "" ) and <unk> ( <unk> , "" vertebra "" ) ) is a diverse subclass of extinct small to giant tetrapods — often considered primitive amphibians — that flourished worldwide during the Carboniferous , Permian , and Triassic periods . A few species continued into the Cretaceous . Fossils have been found on every continent . During about 210 million years of evolutionary history , they adapted to a wide range of habitats , including fresh water , terrestrial , and even coastal marine environments . Their life history is well understood , with fossils known from the larval stage , metamorphosis , and maturity . Most <unk> were semiaquatic , although some were almost fully terrestrial , returning to the water only to breed . These <unk> were some of the first vertebrates fully adapted to life on land . Although <unk> are considered amphibians , many had characteristics , such as scales , claws , and armour @-@ like bony plates , that distinguish them from modern amphibians . 
"
827,COCO_val2014_000000025715.jpg,25715,Does the building have lots of windows?,no,irrelevant,,," Lester discovers Carolyn 's infidelity , but reacts indifferently . Buddy ends the affair , fearing an expensive divorce . Col. Fitts becomes suspicious of Lester and Ricky 's friendship when he finds his son 's footage of Lester lifting weights while nude , which Ricky captured by chance , leading him to believe that Ricky is gay . After spying on Ricky and Lester through Lester 's garage window , the colonel mistakenly concludes the pair is sexually involved . He later confronts and beats Ricky for the supposed affair and accuses him of being gay . Ricky falsely admits the charges and goads his father into kicking him out of their home . Meanwhile , Carolyn is sitting in her car in the rain , taking a gun out of the glove box while a voice on the radio talks about not being a victim . Ricky goes to Jane 's bedroom , finding her arguing with Angela about Angela 's flirtation with Lester . Ricky convinces Jane to flee with him to New York City and assures Angela that she is ugly , boring , and ordinary . 
"
828,COCO_val2014_000000025717.jpg,25717,Does this bed have a canopy top?,yes,irrelevant,,," Some modern biblical scholars such as Delbert Hillers ( Johns Hopkins University ) of the American Schools of Oriental Research and the editors of the Oxford & Harper Collins Study Bibles , contend that the number 666 in the Book of Revelation is a code for Nero , a view that is also supported in Roman Catholic Biblical commentaries . 
"
829,COCO_val2014_000000025743.jpg,25743,Do these elephants live in the wild?,no,irrelevant,,," Manila also hosts several well @-@ known sports facilities such as the Enrique M. Razon Sports Center and the University of Santo Tomas Sports Complex , both of which are private venues owned by a university ; collegiate sports are also held , with the University Athletic Association of the Philippines and the National Collegiate Athletic Association basketball games held at Rizal Memorial Coliseum and Ninoy Aquino Stadium , although basketball events had transferred to San Juan 's <unk> Flying V Arena and the Araneta Coliseum in Quezon City . Other collegiate sports are still held at the Rizal Memorial Sports Complex . Professional basketball also used to play at the city , but the Philippine Basketball Association now holds their games at Araneta Coliseum and <unk> Astrodome at Pasay ; the now defunct Philippine Basketball League played some of their games at the Rizal Memorial Sports Complex . 
"
830,COCO_val2014_000000025747.jpg,25747,What is the number on the sign?,164,irrelevant,,," One group of <unk> , the <unk> , is also known from larval specimens . <unk> like <unk> and <unk> are represented by many fossils preserving skin and external gills . An entire growth series is exhibited in the wide range of sizes among specimens , but the lack of <unk> adapted adult forms suggests that these <unk> were neotenic . Unlike other <unk> , their postcranial skeletons developed quickly but were still partly cartilaginous when fully mature . Adults likely had an aquatic lifestyle similar to juveniles . Recently , large specimens of <unk> gracilis were described with adaptations toward a terrestrial lifestyle , indicating that not all <unk> were neotenic . 
"
831,COCO_val2014_000000025748.jpg,25748,Is this boat beautiful?,yes,irrelevant,,," With Angle temporarily put out of action , Lesnar 's rivalry with Heyman and the Big Show resumed , which culminated in a match at the Royal Rumble in January 2003 with the winner being placed into the Royal Rumble later in the evening . Lesnar would defeat Big Show and entered the Royal Rumble as the # 29 entry , the second to last competitor to enter the match . He eliminated Matt Hardy and The World 's Greatest Tag Team , which was composed of Charlie Haas and his former OVW teammate , Shelton Benjamin , who were mentored by Angle . Lesnar would then eliminate The Undertaker last and win the Royal Rumble , which guaranteed him a title match at WrestleMania XIX . 
"
832,COCO_val2014_000000025751.jpg,25751,How many plates are there?,2,irrelevant,,," On January 14 , 2006 , Judge Christopher Droney stated that unless WWE gave him a good argument between then and the 25th , he would rule in favor of Lesnar , giving him a summary judgment . This would have enabled Lesnar to work anywhere , immediately . WWE was later granted a deadline postponement . On April 24 , WWE announced on WWE.com that both parties had reached a settlement . On June 12 , a federal judge dismissed the case at the request of both legal parties . 
"
833,COCO_val2014_000000025758.jpg,25758,What is she making?,turkey,irrelevant,,," Release / Rolling German 
"
834,COCO_val2014_000000025804.jpg,25804,How many people are on the elephant?,5,irrelevant,,," <unk> – local Indian tracker and independent witness at the trial ; previously the search party 's guide who had abandoned them when they insisted on entering uncharted regions of the jungle , he continued tracking them from a distance before revealing himself . 
"
835,COCO_val2014_000000025807.jpg,25807,Who is on a surfboard?,man,irrelevant,,," Lester becomes infatuated with Jane 's vain friend , Angela Hayes , after seeing her perform a half @-@ time dance routine at a high school basketball game . He starts having sexual fantasies about Angela , in which red rose petals are a recurring motif . Carolyn begins an affair with her married business rival , Buddy Kane . When Lester 's boss , Brad , tells him that he is to be laid off , Lester instead blackmails him for $ 60 @,@ 000 and quits his job . Lester takes a minimum @-@ wage job at a fast @-@ food restaurant , trades in his Toyota Camry for his dream car , a 1970 Pontiac Firebird , and starts working out after he overhears Angela tell Jane that she would find him sexually attractive if he got in shape . He begins smoking marijuana supplied by Ricky . The girls ' friendship wanes after Jane starts a relationship with Ricky . Jane and Ricky bond over what Ricky considers the most beautiful imagery he has filmed : a plastic bag being blown in the wind . 
"
836,COCO_val2014_000000025809.jpg,25809,What is a fire hydrant used for?,water,irrelevant,,," View of the World has been imitated without authorization in a variety of ways . The work has been imitated in postcard format by numerous municipalities , states and nations . Steinberg had stated that he could have retired on royalties from the many parodies made of the painting , had they been paid , a motivation for his eventual copyright lawsuit for the Moscow on the Hudson use . Fulford , writing in The National Post , noted that the metaphor of the world as a suburb of Manhattan was "" understood and borrowed "" by the whole world . Local artists , especially poster artists , presented similarly compelling depictions of their own provincial perceptions . Fulford demonstrated the prominence of this work by mentioning that a high school in suburban Ottawa made imitating View of the World an assignment in its graphic arts class . He also noted that the results of this assignment was a worldwide variety of global foci from which the students viewed the world . 
"
837,COCO_val2014_000000025812.jpg,25812,What is the date on the photo?,19.12.2007,irrelevant,,," Lesnar had previously signed a non @-@ compete clause in order to be released from his contract with WWE , which prohibited him from working for any other professional wrestling companies before June 2010 . However , he decided to challenge this ruling in court . WWE responded with a counterclaim after Lesnar breached the agreement by appearing at a New Japan Pro Wrestling show in 2004 . In July 2005 , the two sides dropped their claims and entered negotiations to renew their relationship . WWE had offered Lesnar a contract , but on August 2 , 2005 , WWE 's official website reported that Lesnar had withdrawn from any involvement with the company . The lawsuit began to enter settlement talks on September 21 , but did not get solved . 
"
838,COCO_val2014_000000025846.jpg,25846,What type of laptop is shown?,acer,irrelevant,,," <unk> species have a long history of human utilisation . <unk> <unk> <unk> seeds have been found in archaeological sites in Colombia dating back to 9000 BP . A variety of species remain important sources of edible oil , thatch , edible seeds and fibre . The leaves of <unk> <unk> and A. <unk> are used extensively for thatching . Several species are oil palms , with A. speciosa among the most important economically . Products extracted from A. speciosa were reported to support over 300 @,@ 000 households in the Brazilian state of Maranhão in 2005 , and in 1985 it was estimated to support over 450 @,@ 000 households throughout the Brazil . <unk> fibres , extracted from the leaf bases of A. <unk> , are commercially important , and generated about US $ 20 million in annual income to Brazilian farmers in 1996 . 
"
839,COCO_val2014_000000025853.jpg,25853,What type of road structure  can be seen in the mid-ground of this photo?,pavement,irrelevant,,," Temple Beth Israel ( Hebrew : בית ישראל ) is a Reconstructionist synagogue located at 1175 East 29th Avenue in Eugene , Oregon . Founded in the early 1930s as a Conservative congregation , Beth Israel was for many decades the only synagogue in Eugene . 
"
840,COCO_val2014_000000025860.jpg,25860,What is the man holding?,bottle,irrelevant,,," American Beauty had its European premiere at the London Film Festival on November 18 , 1999 ; in January 2000 , it began to screen in various territories outside North America . It debuted in Israel to "" potent "" returns , and limited releases in Germany , Italy , Austria , Switzerland , the Netherlands and Finland followed on January 21 . After January 28 opening weekends in Australia , the United Kingdom , Spain and Norway , American Beauty had earned $ 7 million in 12 countries for a total of $ 12 @.@ 1 million outside North America . On February 4 , American Beauty debuted in France and Belgium . Expanding to 303 theaters in the United Kingdom , the film ranked first at the box office with $ 1 @.@ 7 million . On the weekend of February 18 — following American Beauty 's eight nominations for the 72nd Academy Awards — the film grossed $ 11 @.@ 7 million from 21 territories , for a total of $ 65 @.@ 4 million outside North America . The film had "" dazzling "" debuts in Hungary , Denmark , the Czech Republic , Slovakia , and New Zealand . 
"
841,COCO_val2014_000000025864.jpg,25864,How many wheels are on the ground?,2,irrelevant,,," Lesnar returned to the WWE on April 2 , 2012 , on Raw , as a heel by confronting and delivering an F @-@ 5 to John Cena . The following week on Raw , general manager John Laurinaitis revealed that he signed Lesnar to bring "" legitimacy "" back to the WWE and become the "" new face of the WWE "" . Laurinaitis also announced that Lesnar would face Cena at Extreme Rules with the Extreme Rules stipulation later added to the match . Lesnar was dominant throughout the match until Cena punched Lesnar in the face with a steel chain wrapped around his fist . Cena then delivered the Attitude Adjustment to Lesnar onto steel steps and Lesnar lost the match . 
"
842,COCO_val2014_000000025896.jpg,25896,Could they be old friends?,yes,irrelevant,,," Ball was partly inspired by two encounters he had in the early 1990s . In about 1991 – 92 , Ball saw a plastic bag blowing in the wind outside the World Trade Center . He watched the bag for 10 minutes , saying later that it provoked an "" unexpected emotional response "" . In 1992 , Ball became preoccupied with the media circus around the Amy Fisher trial . Discovering a comic book telling of the scandal , he was struck by how quickly it had become commercialized . He said he "" felt like there was a real story underneath [ that was ] more fascinating and way more tragic "" than the story presented to the public , and attempted to turn the idea into a play . Ball produced around 40 pages , but stopped when he realized it would work better as a film . He felt that because of the visual themes , and because each character 's story was .. "" intensely personal "" , it could not be done on a stage . All the main characters appeared in this version , but Carolyn did not feature strongly ; Jim and Jim instead had much larger roles . 
"
843,COCO_val2014_000000025955.jpg,25955,Is that food?,yes,irrelevant,,," "" The Nightmare of Suplex City "" 
"
844,COCO_val2014_000000025972.jpg,25972,Is this a go cart?,no,irrelevant,,," Because he reigned only briefly , Nerva 's public works were few , instead completing projects which had been initiated under Flavian rule . This included extensive repairs to the Roman road system and the expansion of the aqueducts . The latter program was headed by the former consul Sextus Julius Frontinus , who helped to put an end to abuses and later published a significant work on Rome 's water supply , De <unk> Urbis <unk> . The only major landmarks constructed under Nerva were a granary , known as the <unk> <unk> , and a small Imperial Forum begun by Domitian , which linked the Forum of Augustus to the Temple of Peace . Little remains , partly because the Via dei <unk> <unk> cuts across it . 
"
845,COCO_val2014_000000025984.jpg,25984,Which hand is holding the frisbee?,left,irrelevant,,," On 25 September , the French returned with a larger force of eighty @-@ three bombers to cause additional damage to the naval base and harbour installations . Again , aircraft of the British Royal Air Force made no appearance . However , the French crews did report encountering heavy anti @-@ aircraft fire . One LeO 451 bomber was lost and 13 other aircraft were lightly damaged during the two days of bombing attacks . The British armed trawler HMT Stella Sirius was sunk by bombs . 
"
846,COCO_val2014_000000025986.jpg,25986,Is there a serving spoon on every plate?,no,irrelevant,,," Tres <unk> Monument Q ( also known as the <unk> Head and Tres <unk> Colossal Head 2 ) measures 1 @.@ 45 metres ( 4 @.@ 8 ft ) high by 1 @.@ 34 metres ( 4 @.@ 4 ft ) wide by 1 @.@ 26 metres ( 4 @.@ 1 ft ) deep and weighs 8 @.@ 5 tons . Its exact date of discovery is unknown but is estimated to have been some time in the 1940s , when it was struck by machinery being used to clear vegetation from <unk> hill . Monument Q was the eleventh colossal head to be discovered . It was moved to the plaza of Santiago Tuxtla in 1951 and remains there to this day . Monument Q was first described by Williams and Heizer in an article published in 1965 . The headdress is decorated with a frontal tongue @-@ shaped ornament , and the back of the head is sculpted with seven plaits of hair bound with tassels . A strap descends from each side of the headdress , passing over the ears and to the base of the monument . The face has pronounced creases around the nose , mouth and eyes . 
"
847,COCO_val2014_000000025989.jpg,25989,Is the dog inside?,no,irrelevant,,," Political pressure for the action against the "" no @-@ go "" areas increased after the events of Bloody Friday in Belfast . A British Army attack was considered inevitable , and the IRA took the decision not to resist it . On 31 July 1972 , Operation <unk> was launched when thousands of British troops , equipped with armoured cars and armoured bulldozers ( AVREs ) , dismantled the barricades and occupied the area . 
"
848,COCO_val2014_000000025990.jpg,25990,What color is the child's hat?,black,irrelevant,,," Hed PE ( 1997 ) 
"
849,COCO_val2014_000000025997.jpg,25997,Is the child an Acrobat?,no,irrelevant,,," Stevens prefers to recruit strong team players instead of going after "" top recruits . "" "" The guys we [ have ] recruited , most of them weren 't very highly ranked , "" Stevens says . "" They had very good high school careers or careers at other places ( transfers ) , but for one reason or the other they weren 't seen as great players . But they all had intangibles . "" Stevens puts a strong emphasis on education and has said he would only recruit a "" one and done "" player if he was committed to getting his degree while playing professionally . 
"
850,COCO_val2014_000000026017.jpg,26017,"Would traffic be able to move through the intersection, judging from the traffic light?",no,irrelevant,,," This peace deal of 63 was a considerable victory for Nero politically . Nero became very popular in the eastern provinces of Rome and with the Parthians as well . The peace between Parthia and Rome lasted 50 years until Emperor Trajan of Rome invaded Armenia in 114 . 
"
851,COCO_val2014_000000026024.jpg,26024,Is the person in the red Jersey wearing a helmet?,yes,irrelevant,,," After the season , Kershaw was awarded the Warren Spahn Award as the best left @-@ handed pitcher in 2011 , the Players Choice Award for Most Outstanding National League pitcher , the Gold Glove Award as the top fielding pitcher in the NL and the Sporting News ( TSN ) National League Pitcher of the Year . He was additionally selected as the starting pitcher for the TSN NL All @-@ Star Team . On November 17 , he was honored with the National League Cy Young Award , making him the youngest Cy Young winner since Dwight Gooden of the 1985 New York Mets . He was the 8th Dodger pitcher to win the award , the first since Éric Gagné in the 2003 season . 
"
852,COCO_val2014_000000026025.jpg,26025,What cross street is on the street sign?,hiawatha ave,irrelevant,,," The son of a minor scholar @-@ official , his youth was spent on the standard education of a future civil servant : study and memorisation of the Confucian classics of philosophy , history and poetry . He later claimed to have produced creditable poems by his early teens , but these have been lost . 
"
853,COCO_val2014_000000026026.jpg,26026,Why might someone from PETA be upset about this picture?,elephant abuse,irrelevant,,," The city is a major center for commerce , banking and finance , retailing , transportation , tourism , real estate , new media as well as traditional media , advertising , legal services , accountancy , insurance , theater , fashion , and the arts in the Philippines . 
"
854,COCO_val2014_000000026045.jpg,26045,What is the color of the walls?,tan,irrelevant,,," The monsoon trough spawned several tropical disturbances in the middle of August , one of which became Tropical Depression <unk> near the Philippines . On August 18 , an area of convection persisted on the southern side of a circulation , developing into a tropical depression east of Luzon . It moved quickly northward and later to the northwest in an area generally unfavorable for strengthening , such as the presence of wind shear and land interaction . On August 19 , the JMA upgraded the depression to Tropical Storm <unk> to the east of Taiwan . Later that day , the circulation passed just 55 km ( 35 mi ) north of Taipei , although the convection was exposed that time . On August 20 , the JMA assessed <unk> as dissipating in the Taiwan Strait , although the JTWC continued advisories until the storm moved ashore in southeastern China . 
"
855,COCO_val2014_000000026051.jpg,26051,Is that a normally shaped watermelon?,no,irrelevant,,," Through the remainder of the war , ironclads saw action in the Union 's attacks on Confederate ports . Seven Union monitors , including USS Montauk , as well as two other ironclads , the ironclad frigate New Ironsides and a light @-@ draft USS Keokuk , participated in the failed attack on Charleston ; one was sunk . Two small ironclads , CSS Palmetto State and CSS <unk> participated in the defence of the harbor . For the later attack at Mobile Bay , the Union assembled four monitors as well as 11 wooden ships , facing the CSS Tennessee , the Confederacy 's most powerful ironclad and the gunboats CSS Morgan , CSS Gaines , CSS Selma . 
"
856,COCO_val2014_000000026129.jpg,26129,Is there a life preserver in the picture?,yes,irrelevant,,," Jinks and Cohen involved Ball throughout the film 's development , including casting and director selection . The producers met with about 20 interested directors , several of whom were considered "" A @-@ list "" at the time . Ball was not keen on the more well @-@ known directors because he believed their involvement would increase the budget and lead DreamWorks to become "" nervous about the content "" . Nevertheless , the studio offered the film to Mike Nichols and Robert Zemeckis ; neither accepted . In the same year , Mendes ( then a theater director ) revived the musical Cabaret in New York with fellow director Rob Marshall . Beth Swofford of the Creative Artists Agency arranged meetings for Mendes with studio figures in Los Angeles to see if film direction was a possibility . Mendes came across American Beauty in a pile of eight scripts at Swofford 's house , and knew immediately that it was the one he wanted to make ; early in his career , he had been inspired by how the film Paris , Texas ( 1984 ) presented contemporary America as a mythic landscape and he saw the same theme in American Beauty , as well as parallels with his own childhood . Mendes later met with Spielberg ; impressed by Mendes ' productions of Oliver ! and Cabaret , Spielberg encouraged him to consider American Beauty . 
"
857,COCO_val2014_000000026159.jpg,26159,Is this the bear's natural habitat?,no,irrelevant,,," This heavy night and day battle cost the NK 2nd Division most of its remaining offensive strength . The medical officer of the NK 17th Regiment , 2nd Division , captured a few days later , said that the division evacuated about 300 men nightly to a hospital in Pugong @-@ ni , and that in the first two weeks of September the 2nd Division lost 1 @,@ 300 killed and 2 @,@ 500 wounded in the fighting west of Changnyong . Even though its offensive strength was largely spent by September 9 , the division continued to harass rear areas around Changnyong with infiltrating groups as large as companies . Patrols daily had to open the main supply road and clear the town . 
"
858,COCO_val2014_000000026174.jpg,26174,Is the zebra moving?,no,irrelevant,,," Imagist publications appearing between 1914 and 1917 featured works by many of the most prominent modernist figures , both in poetry and in other fields . The Imagist group was centered in London , with members from Great Britain , Ireland and the United States . Somewhat unusually for the time , a number of women writers were major Imagist figures . 
"
859,COCO_val2014_000000026176.jpg,26176,How many rows of tracks are there?,1,irrelevant,,," Following Callaghan 's visit , some barricades were breached , but the majority remained while the people awaited concrete evidence of reform . Still the army made no move to enter the area . Law and order was maintained by a ' peace corps ' — volunteers organised by the <unk> to patrol the streets and man the barricades . There was very little crime . Punishment , in the words of Eamonn McCann , "" as often as not consisted of a stern lecture from Seán Keenan on the need for solidarity within the area . "" In September the barricades were replaced with a white line painted on the road . 
"
860,COCO_val2014_000000026183.jpg,26183,What shape is the top of this building?,cross,irrelevant,,," Violence reached a peak on 12 August 1969 , culminating in the Battle of the <unk> — a three @-@ day pitched battle between residents and the RUC . On 14 August units of the British Army were deployed at the edge of the <unk> and the RUC were withdrawn . The Derry Citizens Defence Association ( <unk> ) declared their intention to hold the area against both the RUC and the British Army until their demands were met . The British Army made no attempt to enter the area . The situation continued until October 1969 when , following publication of the Hunt Report , military police were allowed in . 
"
861,COCO_val2014_000000026185.jpg,26185,What color is the ground?,brown,irrelevant,,," The first ironclads were built on wooden or iron hulls , and protected by wrought iron armor backed by thick wooden planking . Ironclads were still being built with wooden hulls into the 1870s . 
"
862,COCO_val2014_000000026200.jpg,26200,How many different types of flowers are in this picture?,3,irrelevant,,," National Junior College Athletic Association 
"
